2n	Momentum	Exponent	Input Uncertainty	Term	Variance
324	1.449294e+219	1.500000e+00	1.950000e-01	-6.629682e+212	-6.204500e-18

326	3.599267e+220	-2.000000e+00	2.000000e-01	2.116530e+227	2.893363e-01
326	3.599267e+220	-2.000000e+00	1.950000e-01	2.116530e+227	7.531954e-05
326	3.599267e+220	-1.500000e+00	2.000000e-01	1.928611e+225	2.636473e-03
326	3.599267e+220	-1.500000e+00	1.950000e-01	1.928611e+225	6.863222e-07
326	3.599267e+220	-1.000000e+00	2.000000e-01	1.169426e+223	1.598643e-05
326	3.599267e+220	-1.000000e+00	1.950000e-01	1.169426e+223	4.161559e-09
326	3.599267e+220	-5.000000e-01	2.000000e-01	3.370639e+220	4.607771e-08
326	3.599267e+220	-5.000000e-01	1.950000e-01	3.370639e+220	1.199487e-11
326	3.599267e+220	5.000000e-01	2.000000e-01	3.435620e+216	4.696601e-12
326	3.599267e+220	5.000000e-01	1.950000e-01	3.435620e+216	1.222611e-15
326	3.599267e+220	1.500000e+00	2.000000e-01	-1.621258e+214	-2.216312e-14
326	3.599267e+220	1.500000e+00	1.950000e-01	-1.621258e+214	-5.769465e-18

328	8.939031e+221	-2.000000e+00	2.000000e-01	5.353303e+228	2.927254e-01
328	8.939031e+221	-2.000000e+00	1.950000e-01	5.353303e+228	7.243932e-05
328	8.939031e+221	-1.500000e+00	2.000000e-01	4.848559e+226	2.651254e-03
328	8.939031e+221	-1.500000e+00	1.950000e-01	4.848559e+226	6.560927e-07
328	8.939031e+221	-1.000000e+00	2.000000e-01	2.922230e+224	1.597912e-05
328	8.939031e+221	-1.000000e+00	1.950000e-01	2.922230e+224	3.954275e-09
328	8.939031e+221	-5.000000e-01	2.000000e-01	8.372952e+221	4.578436e-08
328	8.939031e+221	-5.000000e-01	1.950000e-01	8.372952e+221	1.133003e-11
328	8.939031e+221	5.000000e-01	2.000000e-01	8.454625e+217	4.623096e-12
328	8.939031e+221	5.000000e-01	1.950000e-01	8.454625e+217	1.144055e-15
328	8.939031e+221	1.500000e+00	2.000000e-01	-3.965262e+215	-2.168256e-14
328	8.939031e+221	1.500000e+00	1.950000e-01	-3.965262e+215	-5.365676e-18

330	2.220167e+223	-2.000000e+00	2.000000e-01	1.353911e+230	2.961343e-01
330	2.220167e+223	-2.000000e+00	1.950000e-01	1.353911e+230	6.966456e-05
330	2.220167e+223	-1.500000e+00	2.000000e-01	1.218898e+228	2.666035e-03
330	2.220167e+223	-1.500000e+00	1.950000e-01	1.218898e+228	6.271755e-07
330	2.220167e+223	-1.000000e+00	2.000000e-01	7.302280e+225	1.597192e-05
330	2.220167e+223	-1.000000e+00	1.950000e-01	7.302280e+225	3.757338e-09
330	2.220167e+223	-5.000000e-01	2.000000e-01	2.079998e+223	4.549477e-08
330	2.220167e+223	-5.000000e-01	1.950000e-01	2.079998e+223	1.070248e-11
330	2.220167e+223	5.000000e-01	2.000000e-01	2.080782e+219	4.551192e-12
330	2.220167e+223	5.000000e-01	1.950000e-01	2.080782e+219	1.070652e-15
330	2.220167e+223	1.500000e+00	2.000000e-01	-9.699533e+216	-2.121531e-14
330	2.220167e+223	1.500000e+00	1.950000e-01	-9.699533e+216	-4.990828e-18

332	5.514414e+224	-2.000000e+00	2.000000e-01	3.423968e+231	2.995630e-01
332	5.514414e+224	-2.000000e+00	1.950000e-01	3.423968e+231	6.699165e-05
332	5.514414e+224	-1.500000e+00	2.000000e-01	3.064142e+229	2.680818e-03
332	5.514414e+224	-1.500000e+00	1.950000e-01	3.064142e+229	5.995147e-07
332	5.514414e+224	-1.000000e+00	2.000000e-01	1.824757e+227	1.596480e-05
332	5.514414e+224	-1.000000e+00	1.950000e-01	1.824757e+227	3.570228e-09
332	5.514414e+224	-5.000000e-01	2.000000e-01	5.167313e+224	4.520884e-08
332	5.514414e+224	-5.000000e-01	1.950000e-01	5.167313e+224	1.011011e-11
332	5.514414e+224	5.000000e-01	2.000000e-01	5.121549e+220	4.480845e-12
332	5.514414e+224	5.000000e-01	1.950000e-01	5.121549e+220	1.002057e-15
332	5.514414e+224	1.500000e+00	2.000000e-01	-2.372948e+218	-2.076093e-14
332	5.514414e+224	1.500000e+00	1.950000e-01	-2.372948e+218	-4.642793e-18

334	1.369718e+226	-2.000000e+00	2.000000e-01	8.658462e+232	3.030116e-01
334	1.369718e+226	-2.000000e+00	1.950000e-01	8.658462e+232	6.441706e-05
334	1.369718e+226	-1.500000e+00	2.000000e-01	7.702599e+230	2.695603e-03
334	1.369718e+226	-1.500000e+00	1.950000e-01	7.702599e+230	5.730566e-07
334	1.369718e+226	-1.000000e+00	2.000000e-01	4.559885e+228	1.595778e-05
334	1.369718e+226	-1.000000e+00	1.950000e-01	4.559885e+228	3.392455e-09
334	1.369718e+226	-5.000000e-01	2.000000e-01	1.283761e+226	4.492651e-08
334	1.369718e+226	-5.000000e-01	1.950000e-01	1.283761e+226	9.550902e-12
334	1.369718e+226	5.000000e-01	2.000000e-01	1.260718e+222	4.412011e-12
334	1.369718e+226	5.000000e-01	1.950000e-01	1.260718e+222	9.379468e-16
334	1.369718e+226	1.500000e+00	2.000000e-01	-5.806089e+219	-2.031899e-14
334	1.369718e+226	1.500000e+00	1.950000e-01	-5.806089e+219	-4.319603e-18

336	3.402368e+227	-2.000000e+00	2.000000e-01	2.189393e+234	3.064800e-01
336	3.402368e+227	-2.000000e+00	1.950000e-01	2.189393e+234	6.193741e-05
336	3.402368e+227	-1.500000e+00	2.000000e-01	1.936212e+232	2.710388e-03
336	3.402368e+227	-1.500000e+00	1.950000e-01	1.936212e+232	5.477499e-07
336	3.402368e+227	-1.000000e+00	2.000000e-01	1.139476e+230	1.595085e-05
336	3.402368e+227	-1.000000e+00	1.950000e-01	1.139476e+230	3.223551e-09
336	3.402368e+227	-5.000000e-01	2.000000e-01	3.189486e+227	4.464772e-08
336	3.402368e+227	-5.000000e-01	1.950000e-01	3.189486e+227	9.022984e-12
336	3.402368e+227	5.000000e-01	2.000000e-01	3.103674e+223	4.344648e-12
336	3.402368e+227	5.000000e-01	1.950000e-01	3.103674e+223	8.780222e-16
336	3.402368e+227	1.500000e+00	2.000000e-01	-1.420810e+221	-1.988908e-14
336	3.402368e+227	1.500000e+00	1.950000e-01	-1.420810e+221	-4.019440e-18

338	8.451796e+228	-2.000000e+00	2.000000e-01	5.535778e+235	3.099683e-01
338	8.451796e+228	-2.000000e+00	1.950000e-01	5.535778e+235	5.954939e-05
338	8.451796e+228	-1.500000e+00	2.000000e-01	4.866937e+233	2.725174e-03
338	8.451796e+228	-1.500000e+00	1.950000e-01	4.866937e+233	5.235454e-07
338	8.451796e+228	-1.000000e+00	2.000000e-01	2.847467e+231	1.594400e-05
338	8.451796e+228	-1.000000e+00	1.950000e-01	2.847467e+231	3.063073e-09
338	8.451796e+228	-5.000000e-01	2.000000e-01	7.924546e+228	4.437240e-08
338	8.451796e+228	-5.000000e-01	1.950000e-01	7.924546e+228	8.524580e-12
338	8.451796e+228	5.000000e-01	2.000000e-01	7.641437e+224	4.278717e-12
338	8.451796e+228	5.000000e-01	1.950000e-01	7.641437e+224	8.220036e-16
338	8.451796e+228	1.500000e+00	2.000000e-01	-3.477323e+222	-1.947079e-14
338	8.451796e+228	1.500000e+00	1.950000e-01	-3.477323e+222	-3.740621e-18

340	2.099589e+230	-2.000000e+00	2.000000e-01	1.399607e+237	3.134763e-01
340	2.099589e+230	-2.000000e+00	1.950000e-01	1.399607e+237	5.724982e-05
340	2.099589e+230	-1.500000e+00	2.000000e-01	1.223336e+235	2.739961e-03
340	2.099589e+230	-1.500000e+00	1.950000e-01	1.223336e+235	5.003959e-07
340	2.099589e+230	-1.000000e+00	2.000000e-01	7.115650e+232	1.593724e-05
340	2.099589e+230	-1.000000e+00	1.950000e-01	7.115650e+232	2.910600e-09
340	2.099589e+230	-5.000000e-01	2.000000e-01	1.968996e+230	4.410048e-08
340	2.099589e+230	-5.000000e-01	1.950000e-01	1.968996e+230	8.054018e-12
340	2.099589e+230	5.000000e-01	2.000000e-01	1.881544e+226	4.214179e-12
340	2.099589e+230	5.000000e-01	1.950000e-01	1.881544e+226	7.696306e-16
340	2.099589e+230	1.500000e+00	2.000000e-01	-8.511572e+223	-1.906375e-14
340	2.099589e+230	1.500000e+00	1.950000e-01	-8.511572e+223	-3.481590e-18

342	5.215993e+231	-2.000000e+00	2.000000e-01	3.538397e+238	3.170042e-01
342	5.215993e+231	-2.000000e+00	1.950000e-01	3.538397e+238	5.503559e-05
342	5.215993e+231	-1.500000e+00	2.000000e-01	3.074847e+236	2.754749e-03
342	5.215993e+231	-1.500000e+00	1.950000e-01	3.074847e+236	4.782563e-07
342	5.215993e+231	-1.000000e+00	2.000000e-01	1.778167e+234	1.593056e-05
342	5.215993e+231	-1.000000e+00	1.950000e-01	1.778167e+234	2.765730e-09
342	5.215993e+231	-5.000000e-01	2.000000e-01	4.892510e+231	4.383190e-08
342	5.215993e+231	-5.000000e-01	1.950000e-01	4.892510e+231	7.609722e-12
342	5.215993e+231	5.000000e-01	2.000000e-01	4.633335e+227	4.150995e-12
342	5.215993e+231	5.000000e-01	1.950000e-01	4.633335e+227	7.206607e-16
342	5.215993e+231	1.500000e+00	2.000000e-01	-2.083673e+225	-1.866758e-14
342	5.215993e+231	1.500000e+00	1.950000e-01	-2.083673e+225	-3.240908e-18

344	1.295856e+233	-2.000000e+00	2.000000e-01	8.944992e+239	3.205520e-01
344	1.295856e+233	-2.000000e+00	1.950000e-01	8.944992e+239	5.290373e-05
344	1.295856e+233	-1.500000e+00	2.000000e-01	7.728388e+237	2.769539e-03
344	1.295856e+233	-1.500000e+00	1.950000e-01	7.728388e+237	4.570832e-07
344	1.295856e+233	-1.000000e+00	2.000000e-01	4.443579e+235	1.592397e-05
344	1.295856e+233	-1.000000e+00	1.950000e-01	4.443579e+235	2.628084e-09
344	1.295856e+233	-5.000000e-01	2.000000e-01	1.215724e+233	4.356659e-08
344	1.295856e+233	-5.000000e-01	1.950000e-01	1.215724e+233	7.190207e-12
344	1.295856e+233	5.000000e-01	2.000000e-01	1.141070e+229	4.089131e-12
344	1.295856e+233	5.000000e-01	1.950000e-01	1.141070e+229	6.748679e-16
344	1.295856e+233	1.500000e+00	2.000000e-01	-5.101569e+226	-1.828194e-14
344	1.295856e+233	1.500000e+00	1.950000e-01	-5.101569e+226	-3.017242e-18

346	3.219537e+234	-2.000000e+00	2.000000e-01	2.261136e+241	3.241195e-01
346	3.219537e+234	-2.000000e+00	1.950000e-01	2.261136e+241	5.085132e-05
346	3.219537e+234	-1.500000e+00	2.000000e-01	1.942415e+239	2.784329e-03
346	3.219537e+234	-1.500000e+00	1.950000e-01	1.942415e+239	4.368351e-07
346	3.219537e+234	-1.000000e+00	2.000000e-01	1.110440e+237	1.591746e-05
346	3.219537e+234	-1.000000e+00	1.950000e-01	1.110440e+237	2.497300e-09
346	3.219537e+234	-5.000000e-01	2.000000e-01	3.021027e+234	4.330451e-08
346	3.219537e+234	-5.000000e-01	1.950000e-01	3.021027e+234	6.794072e-12
346	3.219537e+234	5.000000e-01	2.000000e-01	2.810413e+230	4.028549e-12
346	3.219537e+234	5.000000e-01	1.950000e-01	2.810413e+230	6.320417e-16
346	3.219537e+234	1.500000e+00	2.000000e-01	-1.249199e+228	-1.790648e-14
346	3.219537e+234	1.500000e+00	1.950000e-01	-1.249199e+228	-2.809360e-18

348	7.999206e+235	-2.000000e+00	2.000000e-01	5.715407e+242	3.277069e-01
348	7.999206e+235	-2.000000e+00	1.950000e-01	5.715407e+242	4.887558e-05
348	7.999206e+235	-1.500000e+00	2.000000e-01	4.881834e+240	2.799120e-03
348	7.999206e+235	-1.500000e+00	1.950000e-01	4.881834e+240	4.174724e-07
348	7.999206e+235	-1.000000e+00	2.000000e-01	2.774979e+238	1.591103e-05
348	7.999206e+235	-1.000000e+00	1.950000e-01	2.774979e+238	2.373037e-09
348	7.999206e+235	-5.000000e-01	2.000000e-01	7.507410e+235	4.304558e-08
348	7.999206e+235	-5.000000e-01	1.950000e-01	7.507410e+235	6.419998e-12
348	7.999206e+235	5.000000e-01	2.000000e-01	6.922554e+231	3.969217e-12
348	7.999206e+235	5.000000e-01	1.950000e-01	6.922554e+231	5.919856e-16
348	7.999206e+235	1.500000e+00	2.000000e-01	-3.059236e+229	-1.754088e-14
348	7.999206e+235	1.500000e+00	1.950000e-01	-3.059236e+229	-2.616120e-18

350	1.987544e+237	-2.000000e+00	2.000000e-01	1.444580e+244	3.313142e-01
350	1.987544e+237	-2.000000e+00	1.950000e-01	1.444580e+244	4.697378e-05
350	1.987544e+237	-1.500000e+00	2.000000e-01	1.226908e+242	2.813912e-03
350	1.987544e+237	-1.500000e+00	1.950000e-01	1.226908e+242	3.989569e-07
350	1.987544e+237	-1.000000e+00	2.000000e-01	6.934678e+239	1.590467e-05
350	1.987544e+237	-1.000000e+00	1.950000e-01	6.934678e+239	2.254967e-09
350	1.987544e+237	-5.000000e-01	2.000000e-01	1.865698e+237	4.278976e-08
350	1.987544e+237	-5.000000e-01	1.950000e-01	1.865698e+237	6.066740e-12
350	1.987544e+237	5.000000e-01	2.000000e-01	1.705299e+233	3.911102e-12
350	1.987544e+237	5.000000e-01	1.950000e-01	1.705299e+233	5.545167e-16
350	1.987544e+237	1.500000e+00	2.000000e-01	-7.492843e+230	-1.718483e-14
350	1.987544e+237	1.500000e+00	1.950000e-01	-7.492843e+230	-2.436467e-18

352	4.938591e+238	-2.000000e+00	2.000000e-01	3.650985e+245	3.349412e-01
352	4.938591e+238	-2.000000e+00	1.950000e-01	3.650985e+245	4.514330e-05
352	4.938591e+238	-1.500000e+00	2.000000e-01	3.083395e+243	2.828705e-03
352	4.938591e+238	-1.500000e+00	1.950000e-01	3.083395e+243	3.812522e-07
352	4.938591e+238	-1.000000e+00	2.000000e-01	1.732985e+241	1.589840e-05
352	4.938591e+238	-1.000000e+00	1.950000e-01	1.732985e+241	2.142782e-09
352	4.938591e+238	-5.000000e-01	2.000000e-01	4.636692e+238	4.253699e-08
352	4.938591e+238	-5.000000e-01	1.950000e-01	4.636692e+238	5.733126e-12
352	4.938591e+238	5.000000e-01	2.000000e-01	4.201192e+234	3.854171e-12
352	4.938591e+238	5.000000e-01	1.950000e-01	4.201192e+234	5.194643e-16
352	4.938591e+238	1.500000e+00	2.000000e-01	-1.835406e+232	-1.683801e-14
352	4.938591e+238	1.500000e+00	1.950000e-01	-1.835406e+232	-2.269423e-18

354	1.227172e+240	-2.000000e+00	2.000000e-01	9.226845e+246	3.385881e-01
354	1.227172e+240	-2.000000e+00	1.950000e-01	9.226845e+246	4.338161e-05
354	1.227172e+240	-1.500000e+00	2.000000e-01	7.748803e+244	2.843499e-03
354	1.227172e+240	-1.500000e+00	1.950000e-01	7.748803e+244	3.643234e-07
354	1.227172e+240	-1.000000e+00	2.000000e-01	4.330773e+242	1.589220e-05
354	1.227172e+240	-1.000000e+00	1.950000e-01	4.330773e+242	2.036188e-09
354	1.227172e+240	-5.000000e-01	2.000000e-01	1.152366e+240	4.228721e-08
354	1.227172e+240	-5.000000e-01	1.950000e-01	1.152366e+240	5.418050e-12
354	1.227172e+240	5.000000e-01	2.000000e-01	1.035098e+236	3.798394e-12
354	1.227172e+240	5.000000e-01	1.950000e-01	1.035098e+236	4.866693e-16
354	1.227172e+240	1.500000e+00	2.000000e-01	-4.496444e+233	-1.650014e-14
354	1.227172e+240	1.500000e+00	1.950000e-01	-4.496444e+233	-2.114081e-18

356	3.049465e+241	-2.000000e+00	2.000000e-01	2.331692e+248	3.422548e-01
356	3.049465e+241	-2.000000e+00	1.950000e-01	2.331692e+248	4.168624e-05
356	3.049465e+241	-1.500000e+00	2.000000e-01	1.947280e+246	2.858294e-03
356	3.049465e+241	-1.500000e+00	1.950000e-01	1.947280e+246	3.481369e-07
356	3.049465e+241	-1.000000e+00	2.000000e-01	1.082276e+244	1.588607e-05
356	3.049465e+241	-1.000000e+00	1.950000e-01	1.082276e+244	1.934905e-09
356	3.049465e+241	-5.000000e-01	2.000000e-01	2.864099e+241	4.204037e-08
356	3.049465e+241	-5.000000e-01	1.950000e-01	2.864099e+241	5.120468e-12
356	3.049465e+241	5.000000e-01	2.000000e-01	2.550511e+237	3.743740e-12
356	3.049465e+241	5.000000e-01	1.950000e-01	2.550511e+237	4.559833e-16
356	3.049465e+241	1.500000e+00	2.000000e-01	-1.101683e+235	-1.617094e-14
356	3.049465e+241	1.500000e+00	1.950000e-01	-1.101683e+235	-1.969602e-18

358	7.578051e+242	-2.000000e+00	2.000000e-01	5.892018e+249	3.459414e-01
358	7.578051e+242	-2.000000e+00	1.950000e-01	5.892018e+249	4.005483e-05
358	7.578051e+242	-1.500000e+00	2.000000e-01	4.893400e+247	2.873089e-03
358	7.578051e+242	-1.500000e+00	1.950000e-01	4.893400e+247	3.326608e-07
358	7.578051e+242	-1.000000e+00	2.000000e-01	2.704658e+245	1.588001e-05
358	7.578051e+242	-1.000000e+00	1.950000e-01	2.704658e+245	1.838668e-09
358	7.578051e+242	-5.000000e-01	2.000000e-01	7.118698e+242	4.179642e-08
358	7.578051e+242	-5.000000e-01	1.950000e-01	7.118698e+242	4.839399e-12
358	7.578051e+242	5.000000e-01	2.000000e-01	6.285058e+238	3.690182e-12
358	7.578051e+242	5.000000e-01	1.950000e-01	6.285058e+238	4.272678e-16
358	7.578051e+242	1.500000e+00	2.000000e-01	-2.699570e+236	-1.585014e-14
358	7.578051e+242	1.500000e+00	1.950000e-01	-2.699570e+236	-1.835209e-18

360	1.883246e+244	-2.000000e+00	2.000000e-01	1.488786e+251	3.496477e-01
360	1.883246e+244	-2.000000e+00	1.950000e-01	1.488786e+251	3.848508e-05
360	1.883246e+244	-1.500000e+00	2.000000e-01	1.229650e+249	2.887886e-03
360	1.883246e+244	-1.500000e+00	1.950000e-01	1.229650e+249	3.178643e-07
360	1.883246e+244	-1.000000e+00	2.000000e-01	6.759098e+246	1.587403e-05
360	1.883246e+244	-1.000000e+00	1.950000e-01	6.759098e+246	1.747225e-09
360	1.883246e+244	-5.000000e-01	2.000000e-01	1.769408e+244	4.155530e-08
360	1.883246e+244	-5.000000e-01	1.950000e-01	1.769408e+244	4.573915e-12
360	1.883246e+244	5.000000e-01	2.000000e-01	1.548914e+240	3.637690e-12
360	1.883246e+244	5.000000e-01	1.950000e-01	1.548914e+240	4.003938e-16
360	1.883246e+244	1.500000e+00	2.000000e-01	-6.615794e+237	-1.553747e-14
360	1.883246e+244	1.500000e+00	1.950000e-01	-6.615794e+237	-1.710181e-18

362	4.680280e+245	-2.000000e+00	2.000000e-01	3.761630e+252	3.533739e-01
362	4.680280e+245	-2.000000e+00	1.950000e-01	3.761630e+252	3.697476e-05
362	4.680280e+245	-1.500000e+00	2.000000e-01	3.089877e+250	2.902683e-03
362	4.680280e+245	-1.500000e+00	1.950000e-01	3.089877e+250	3.037180e-07
362	4.680280e+245	-1.000000e+00	2.000000e-01	1.689145e+248	1.586812e-05
362	4.680280e+245	-1.000000e+00	1.950000e-01	1.689145e+248	1.660337e-09
362	4.680280e+245	-5.000000e-01	2.000000e-01	4.398150e+245	4.131697e-08
362	4.680280e+245	-5.000000e-01	1.950000e-01	4.398150e+245	4.323141e-12
362	4.680280e+245	5.000000e-01	2.000000e-01	3.817514e+241	3.586238e-12
362	4.680280e+245	5.000000e-01	1.950000e-01	3.817514e+241	3.752407e-16
362	4.680280e+245	1.500000e+00	2.000000e-01	-1.621505e+239	-1.523270e-14
362	4.680280e+245	1.500000e+00	1.950000e-01	-1.621505e+239	-1.593851e-18

364	1.163193e+247	-2.000000e+00	2.000000e-01	9.503765e+253	3.571200e-01
364	1.163193e+247	-2.000000e+00	1.950000e-01	9.503765e+253	3.552174e-05
364	1.163193e+247	-1.500000e+00	2.000000e-01	7.764075e+251	2.917482e-03
364	1.163193e+247	-1.500000e+00	1.950000e-01	7.764075e+251	2.901939e-07
364	1.163193e+247	-1.000000e+00	2.000000e-01	4.221308e+249	1.586227e-05
364	1.163193e+247	-1.000000e+00	1.950000e-01	4.221308e+249	1.577777e-09
364	1.163193e+247	-5.000000e-01	2.000000e-01	1.093268e+247	4.108139e-08
364	1.163193e+247	-5.000000e-01	1.950000e-01	1.093268e+247	4.086253e-12
364	1.163193e+247	5.000000e-01	2.000000e-01	9.409556e+242	3.535799e-12
364	1.163193e+247	5.000000e-01	1.950000e-01	9.409556e+242	3.516962e-16
364	1.163193e+247	1.500000e+00	2.000000e-01	-3.974689e+240	-1.493556e-14
364	1.163193e+247	1.500000e+00	1.950000e-01	-3.974689e+240	-1.485599e-18

366	2.890992e+248	-2.000000e+00	2.000000e-01	2.400996e+255	3.608858e-01
366	2.890992e+248	-2.000000e+00	1.950000e-01	2.400996e+255	3.412394e-05
366	2.890992e+248	-1.500000e+00	2.000000e-01	1.950865e+253	2.932281e-03
366	2.890992e+248	-1.500000e+00	1.950000e-01	1.950865e+253	2.772649e-07
366	2.890992e+248	-1.000000e+00	2.000000e-01	1.054943e+251	1.585650e-05
366	2.890992e+248	-1.000000e+00	1.950000e-01	1.054943e+251	1.499328e-09
366	2.890992e+248	-5.000000e-01	2.000000e-01	2.717676e+248	4.084849e-08
366	2.890992e+248	-5.000000e-01	1.950000e-01	2.717676e+248	3.862472e-12
366	2.890992e+248	5.000000e-01	2.000000e-01	2.319489e+244	3.486348e-12
366	2.890992e+248	5.000000e-01	1.950000e-01	2.319489e+244	3.296553e-16
366	2.890992e+248	1.500000e+00	2.000000e-01	-9.743968e+241	-1.464584e-14
366	2.890992e+248	1.500000e+00	1.950000e-01	-9.743968e+241	-1.384853e-18

368	7.185494e+249	-2.000000e+00	2.000000e-01	6.065456e+256	3.646715e-01
368	7.185494e+249	-2.000000e+00	1.950000e-01	6.065456e+256	3.277936e-05
368	7.185494e+249	-1.500000e+00	2.000000e-01	4.901778e+254	2.947081e-03
368	7.185494e+249	-1.500000e+00	1.950000e-01	4.901778e+254	2.649053e-07
368	7.185494e+249	-1.000000e+00	2.000000e-01	2.636407e+252	1.585079e-05
368	7.185494e+249	-1.000000e+00	1.950000e-01	2.636407e+252	1.424785e-09
368	7.185494e+249	-5.000000e-01	2.000000e-01	6.755893e+249	4.061825e-08
368	7.185494e+249	-5.000000e-01	1.950000e-01	6.755893e+249	3.651067e-12
368	7.185494e+249	5.000000e-01	2.000000e-01	5.718074e+245	3.437860e-12
368	7.185494e+249	5.000000e-01	1.950000e-01	5.718074e+245	3.090201e-16
368	7.185494e+249	1.500000e+00	2.000000e-01	-2.388999e+243	-1.436330e-14
368	7.185494e+249	1.500000e+00	1.950000e-01	-2.388999e+243	-1.291079e-18

370	1.785999e+251	-2.000000e+00	2.000000e-01	1.532188e+258	3.684770e-01
370	1.785999e+251	-2.000000e+00	1.950000e-01	1.532188e+258	3.148606e-05
370	1.785999e+251	-1.500000e+00	2.000000e-01	1.231599e+256	2.961881e-03
370	1.785999e+251	-1.500000e+00	1.950000e-01	1.231599e+256	2.530903e-07
370	1.785999e+251	-1.000000e+00	2.000000e-01	6.588671e+253	1.584515e-05
370	1.785999e+251	-1.000000e+00	1.950000e-01	6.588671e+253	1.353954e-09
370	1.785999e+251	-5.000000e-01	2.000000e-01	1.679507e+251	4.039060e-08
370	1.785999e+251	-5.000000e-01	1.950000e-01	1.679507e+251	3.451343e-12
370	1.785999e+251	5.000000e-01	2.000000e-01	1.409747e+247	3.390311e-12
370	1.785999e+251	5.000000e-01	1.950000e-01	1.409747e+247	2.896993e-16
370	1.785999e+251	1.500000e+00	2.000000e-01	-5.857913e+244	-1.408774e-14
370	1.785999e+251	1.500000e+00	1.950000e-01	-5.857913e+244	-1.203786e-18

372	4.439356e+252	-2.000000e+00	2.000000e-01	3.870236e+259	3.723024e-01
372	4.439356e+252	-2.000000e+00	1.950000e-01	3.870236e+259	3.024216e-05
372	4.439356e+252	-1.500000e+00	2.000000e-01	3.094383e+257	2.976683e-03
372	4.439356e+252	-1.500000e+00	1.950000e-01	3.094383e+257	2.417962e-07
372	4.439356e+252	-1.000000e+00	2.000000e-01	1.646588e+255	1.583957e-05
372	4.439356e+252	-1.000000e+00	1.950000e-01	1.646588e+255	1.286650e-09
372	4.439356e+252	-5.000000e-01	2.000000e-01	4.175370e+252	4.016551e-08
372	4.439356e+252	-5.000000e-01	1.950000e-01	4.175370e+252	3.262649e-12
372	4.439356e+252	5.000000e-01	2.000000e-01	3.475891e+248	3.343678e-12
372	4.439356e+252	5.000000e-01	1.950000e-01	3.475891e+248	2.716074e-16
372	4.439356e+252	1.500000e+00	2.000000e-01	-1.436535e+246	-1.381894e-14
372	4.439356e+252	1.500000e+00	1.950000e-01	-1.436535e+246	-1.122514e-18

374	1.103502e+254	-2.000000e+00	2.000000e-01	9.775521e+260	3.761476e-01
374	1.103502e+254	-2.000000e+00	1.950000e-01	9.775521e+260	2.904588e-05
374	1.103502e+254	-1.500000e+00	2.000000e-01	7.774427e+258	2.991485e-03
374	1.103502e+254	-1.500000e+00	1.950000e-01	7.774427e+258	2.310006e-07
374	1.103502e+254	-1.000000e+00	2.000000e-01	4.115036e+256	1.583405e-05
374	1.103502e+254	-1.000000e+00	1.950000e-01	4.115036e+256	1.222695e-09
374	1.103502e+254	-5.000000e-01	2.000000e-01	1.038058e+254	3.994294e-08
374	1.103502e+254	-5.000000e-01	1.950000e-01	1.038058e+254	3.084369e-12
374	1.103502e+254	5.000000e-01	2.000000e-01	8.570855e+249	3.297938e-12
374	1.103502e+254	5.000000e-01	1.950000e-01	8.570855e+249	2.546647e-16
374	1.103502e+254	1.500000e+00	2.000000e-01	-3.523184e+247	-1.355669e-14
374	1.103502e+254	1.500000e+00	1.950000e-01	-3.523184e+247	-1.046839e-18

376	2.743094e+255	-2.000000e+00	2.000000e-01	2.468992e+262	3.800126e-01
376	2.743094e+255	-2.000000e+00	1.950000e-01	2.468992e+262	2.789546e-05
376	2.743094e+255	-1.500000e+00	2.000000e-01	1.953224e+260	3.006288e-03
376	2.743094e+255	-1.500000e+00	1.950000e-01	1.953224e+260	2.206815e-07
376	2.743094e+255	-1.000000e+00	2.000000e-01	1.028405e+258	1.582860e-05
376	2.743094e+255	-1.000000e+00	1.950000e-01	1.028405e+258	1.161924e-09
376	2.743094e+255	-5.000000e-01	2.000000e-01	2.580845e+255	3.972284e-08
376	2.743094e+255	-5.000000e-01	1.950000e-01	2.580845e+255	2.915921e-12
376	2.743094e+255	5.000000e-01	2.000000e-01	2.113562e+251	3.253070e-12
376	2.743094e+255	5.000000e-01	1.950000e-01	2.113562e+251	2.387970e-16
376	2.743094e+255	1.500000e+00	2.000000e-01	-8.641712e+248	-1.330081e-14
376	2.743094e+255	1.500000e+00	1.950000e-01	-8.641712e+248	-9.763683e-19

378	6.819020e+256	-2.000000e+00	2.000000e-01	6.235580e+263	3.838974e-01
378	6.819020e+256	-2.000000e+00	1.950000e-01	6.235580e+263	2.678921e-05
378	6.819020e+256	-1.500000e+00	2.000000e-01	4.907106e+261	3.021091e-03
378	6.819020e+256	-1.500000e+00	1.950000e-01	4.907106e+261	2.108184e-07
378	6.819020e+256	-1.000000e+00	2.000000e-01	2.570136e+259	1.582320e-05
378	6.819020e+256	-1.000000e+00	1.950000e-01	2.570136e+259	1.104178e-09
378	6.819020e+256	-5.000000e-01	2.000000e-01	6.416757e+256	3.950517e-08
378	6.819020e+256	-5.000000e-01	1.950000e-01	6.416757e+256	2.756758e-12
378	6.819020e+256	5.000000e-01	2.000000e-01	5.212407e+252	3.209052e-12
378	6.819020e+256	5.000000e-01	1.950000e-01	5.212407e+252	2.239347e-16
378	6.819020e+256	1.500000e+00	2.000000e-01	-2.119869e+250	-1.305111e-14
