RealType	NoiseType	Noise	Signal	Order	Freq	Test	UncertaintyMean	UncertaintyDev	UncertaintyMin	UncertaintyMax	ErrorMean	ErrorDev	ErrorMin	ErrorMax	-3.0	-2.8	-2.6	-2.4	-2.2	-2.0	-1.8	-1.6	-1.4	-1.2	-1.0	-0.8	-0.6	-0.4	-0.2	0.0	0.2	0.4	0.6	0.8	1.0	1.2	1.4	1.6	1.8	2.0	2.2	2.4	2.6	2.8	3.0
Var	Uniform	0.0e+00	Aggr	8	0	Forward	1.224e-15	8.272e-16	0.000e+00	6.489e-15	2.002e-02	5.293e-01	-2.823e+00	2.835e+00	0.00	0.000281	0.00140	0.00126	0.00239	0.00140	0.00463	0.00197	0.00688	0.00969	0.0143	0.0219	0.0230	0.0288	0.0399	0.670	0.0340	0.0316	0.0298	0.0219	0.0180	0.0108	0.00997	0.00365	0.00463	0.000842	0.00407	0.000983	0.00112	0.00112	0.00
Var	Uniform	0.0e+00	Aggr	8	0	Backward	1.291e-16	1.309e-17	7.920e-17	2.237e-16	2.857e-17	1.081e+00	-3.093e+00	3.093e+00	0.000287	0.00459	0.0144	0.0210	0.00172	0.000861	0.0195	0.0287	0.0141	0.0184	0.0280	0.103	0.0235	0.0999	0.0433	0.157	0.0433	0.0999	0.0235	0.103	0.0280	0.0184	0.0141	0.0287	0.0195	0.000861	0.00172	0.0210	0.0144	0.00459	0.000287
Var	Uniform	0.0e+00	Aggr	8	0	Roundtrip	1.095e-16	2.089e-17	0.000e+00	2.220e-16	-5.973e-18	7.127e-01	-2.205e+00	2.205e+00	0.00	0.00	0.00	0.00	0.00113	0.00226	0.00622	0.00226	0.0113	0.0209	0.0860	0.0571	0.0814	0.0452	0.0373	0.298	0.0373	0.0452	0.0814	0.0571	0.0860	0.0209	0.0113	0.00226	0.00622	0.00226	0.00113	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Aggr	8	0	Forward	1.600e-05	0.000e+00	1.600e-05	1.600e-05	-2.219e-02	9.912e-01	-3.046e+00	3.099e+00	0.00168	0.00168	0.00322	0.00461	0.00713	0.0113	0.0172	0.0232	0.0281	0.0429	0.0461	0.0579	0.0688	0.0786	0.0733	0.0824	0.0817	0.0720	0.0626	0.0576	0.0480	0.0372	0.0266	0.0245	0.0172	0.00937	0.00657	0.00391	0.00252	0.00140	0.000839
Var	Uniform	1.0e-06	Aggr	8	0	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	1.147e-02	1.003e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0100	0.0533	0.0592	0.0579	0.0592	0.0586	0.0575	0.0539	0.0615	0.0541	0.0557	0.0555	0.0558	0.0596	0.0612	0.0619	0.0565	0.0598	0.00879	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Aggr	8	0	Roundtrip	6.250e-08	0.000e+00	6.250e-08	6.250e-08	-2.500e-03	9.812e-01	-2.923e+00	3.099e+00	0.000140	0.00140	0.00307	0.00377	0.00685	0.0101	0.0177	0.0236	0.0302	0.0404	0.0453	0.0572	0.0683	0.0724	0.0780	0.0802	0.0808	0.0790	0.0633	0.0574	0.0507	0.0386	0.0264	0.0242	0.0147	0.0102	0.00573	0.00475	0.00349	0.00168	0.000559
Var	Uniform	1.0e-05	Aggr	8	0	Forward	1.600e-04	0.000e+00	1.600e-04	1.600e-04	2.602e-02	9.928e-01	-3.074e+00	3.063e+00	0.000838	0.00210	0.00252	0.00335	0.00657	0.0134	0.0137	0.0203	0.0274	0.0383	0.0467	0.0620	0.0630	0.0724	0.0806	0.0752	0.0738	0.0727	0.0702	0.0616	0.0535	0.0387	0.0344	0.0200	0.0180	0.0109	0.00783	0.00531	0.00224	0.00168	0.000838
Var	Uniform	1.0e-05	Aggr	8	0	Backward	1.000e-05	0.000e+00	1.000e-05	1.000e-05	4.925e-03	1.003e+00	-1.732e+00	1.731e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0103	0.0566	0.0573	0.0571	0.0587	0.0582	0.0545	0.0592	0.0617	0.0537	0.0529	0.0587	0.0598	0.0579	0.0558	0.0618	0.0594	0.0578	0.00851	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-05	Aggr	8	0	Roundtrip	6.250e-07	0.000e+00	6.250e-07	6.250e-07	2.951e-03	9.871e-01	-3.070e+00	3.074e+00	0.000838	0.00112	0.00182	0.00503	0.00671	0.0123	0.0159	0.0243	0.0243	0.0359	0.0520	0.0606	0.0654	0.0777	0.0788	0.0827	0.0775	0.0727	0.0636	0.0560	0.0465	0.0419	0.0295	0.0219	0.0155	0.0124	0.00643	0.00489	0.00238	0.00238	0.000838
Var	Uniform	1.0e-04	Aggr	8	0	Forward	1.600e-03	7.120e-10	1.600e-03	1.600e-03	2.067e-02	9.924e-01	-3.083e+00	3.015e+00	0.000838	0.00112	0.00265	0.00573	0.00740	0.0116	0.0144	0.0201	0.0279	0.0386	0.0455	0.0594	0.0655	0.0707	0.0828	0.0758	0.0796	0.0715	0.0659	0.0620	0.0496	0.0415	0.0337	0.0212	0.0166	0.00922	0.00866	0.00433	0.00307	0.00196	0.000978
Var	Uniform	1.0e-04	Aggr	8	0	Backward	1.000e-04	4.450e-11	1.000e-04	1.000e-04	1.140e-02	9.990e-01	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00893	0.0600	0.0494	0.0612	0.0593	0.0566	0.0571	0.0550	0.0592	0.0565	0.0568	0.0539	0.0640	0.0617	0.0566	0.0566	0.0617	0.0564	0.00921	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-04	Aggr	8	0	Roundtrip	6.250e-06	2.781e-12	6.250e-06	6.250e-06	3.028e-04	9.832e-01	-3.068e+00	3.092e+00	0.00168	0.00126	0.00196	0.00434	0.00685	0.00923	0.0161	0.0208	0.0305	0.0355	0.0554	0.0571	0.0648	0.0782	0.0752	0.0845	0.0752	0.0797	0.0662	0.0552	0.0491	0.0344	0.0292	0.0229	0.0162	0.0117	0.00643	0.00420	0.00252	0.00210	0.00140
Var	Uniform	1.0e-03	Aggr	8	0	Forward	1.600e-02	0.000e+00	1.600e-02	1.600e-02	-2.529e-03	9.923e-01	-3.032e+00	3.034e+00	0.000699	0.00210	0.00168	0.00517	0.00839	0.0120	0.0152	0.0222	0.0297	0.0373	0.0531	0.0547	0.0645	0.0747	0.0772	0.0849	0.0785	0.0660	0.0655	0.0632	0.0499	0.0357	0.0322	0.0225	0.0154	0.0102	0.00867	0.00434	0.00252	0.00126	0.000559
Var	Uniform	1.0e-03	Aggr	8	0	Backward	1.000e-03	0.000e+00	1.000e-03	1.000e-03	-8.294e-03	1.007e+00	-1.731e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00935	0.0625	0.0596	0.0566	0.0619	0.0526	0.0583	0.0585	0.0548	0.0539	0.0587	0.0564	0.0586	0.0580	0.0580	0.0593	0.0551	0.0590	0.00879	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-03	Aggr	8	0	Roundtrip	6.250e-05	0.000e+00	6.250e-05	6.250e-05	-2.317e-02	9.930e-01	-3.097e+00	3.097e+00	0.000839	0.00168	0.00322	0.00433	0.00755	0.0119	0.0151	0.0246	0.0315	0.0412	0.0498	0.0549	0.0707	0.0751	0.0808	0.0790	0.0786	0.0698	0.0653	0.0508	0.0491	0.0414	0.0294	0.0204	0.0164	0.0106	0.00671	0.00419	0.00294	0.00126	0.000979
Var	Uniform	1.0e-02	Aggr	8	0	Forward	1.600e-01	0.000e+00	1.600e-01	1.600e-01	-1.275e-02	9.807e-01	-3.052e+00	3.058e+00	0.000839	0.00154	0.00238	0.00447	0.00713	0.0116	0.0172	0.0212	0.0284	0.0431	0.0500	0.0589	0.0663	0.0734	0.0730	0.0807	0.0802	0.0745	0.0709	0.0584	0.0453	0.0390	0.0295	0.0211	0.0159	0.0108	0.00587	0.00419	0.00252	0.00112	0.000559
Var	Uniform	1.0e-02	Aggr	8	0	Backward	1.000e-02	0.000e+00	1.000e-02	1.000e-02	-5.724e-03	9.920e-01	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00823	0.0529	0.0561	0.0635	0.0601	0.0600	0.0586	0.0562	0.0558	0.0638	0.0555	0.0605	0.0579	0.0534	0.0558	0.0604	0.0569	0.0561	0.00823	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-02	Aggr	8	0	Roundtrip	6.250e-04	0.000e+00	6.250e-04	6.250e-04	-6.010e-03	9.899e-01	-3.097e+00	3.017e+00	0.000838	0.00154	0.00210	0.00503	0.00657	0.0103	0.0162	0.0243	0.0321	0.0376	0.0500	0.0560	0.0692	0.0749	0.0789	0.0770	0.0745	0.0756	0.0657	0.0587	0.0467	0.0394	0.0317	0.0238	0.0162	0.00852	0.00643	0.00517	0.00321	0.000559	0.00126
Var	Uniform	1.0e-01	Aggr	8	0	Forward	1.600e+00	0.000e+00	1.600e+00	1.600e+00	1.130e-02	9.997e-01	-3.047e+00	3.044e+00	0.000978	0.00112	0.00363	0.00461	0.00712	0.0103	0.0141	0.0211	0.0349	0.0381	0.0516	0.0542	0.0640	0.0718	0.0789	0.0787	0.0753	0.0778	0.0655	0.0592	0.0488	0.0394	0.0289	0.0232	0.0151	0.0109	0.00824	0.00587	0.00475	0.00140	0.000419
Var	Uniform	1.0e-01	Aggr	8	0	Backward	1.000e-01	0.000e+00	1.000e-01	1.000e-01	-3.659e-05	1.007e+00	-1.732e+00	1.732e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0119	0.0562	0.0582	0.0589	0.0586	0.0569	0.0575	0.0564	0.0597	0.0541	0.0576	0.0562	0.0516	0.0610	0.0605	0.0580	0.0579	0.0592	0.00963	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-01	Aggr	8	0	Roundtrip	6.250e-03	0.000e+00	6.250e-03	6.250e-03	2.945e-03	9.885e-01	-2.985e+00	3.078e+00	0.000280	0.00154	0.00336	0.00447	0.00685	0.0119	0.0119	0.0196	0.0301	0.0386	0.0554	0.0636	0.0682	0.0717	0.0720	0.0822	0.0794	0.0738	0.0631	0.0575	0.0503	0.0358	0.0295	0.0232	0.0158	0.0126	0.00713	0.00489	0.00252	0.00154	0.00140
Var	Gaussian	0.0e+00	Slope	9	0	Forward	9.459e-13	8.092e-13	0.000e+00	1.194e-11	8.071e-02	5.112e-01	-2.862e+00	2.989e+00	0.00	0.00200	0.00200	0.00	0.000999	0.00400	0.00	0.00200	0.00400	0.00400	0.00999	0.00599	0.0140	0.0280	0.0989	0.453	0.227	0.0619	0.0270	0.0150	0.00799	0.00200	0.00699	0.00799	0.000999	0.00200	0.00799	0.00200	0.00	0.00	0.00300
Var	Gaussian	0.0e+00	Slope	9	0	Backward	5.836e-14	4.922e-15	5.195e-14	6.927e-14	3.740e-02	7.863e-01	-1.818e+00	2.719e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0547	0.000977	0.000977	0.00391	0.0635	0.0469	0.0283	0.0537	0.0811	0.267	0.0742	0.111	0.0439	0.0430	0.0439	0.0127	0.0342	0.00781	0.0166	0.00586	0.00293	0.00	0.00	0.00293	0.00
Var	Gaussian	0.0e+00	Slope	9	0	Roundtrip	2.516e-14	3.600e-15	1.756e-14	4.053e-14	-4.374e-01	2.044e+00	-2.711e+00	2.940e+00	0.00	0.222	0.00	0.00	0.111	0.00	0.00	0.00	0.00	0.00	0.222	0.00	0.00	0.00	0.00	0.222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.222
Var	Uniform	0.0e+00	Slope	9	0	Forward	9.459e-13	8.092e-13	0.000e+00	1.194e-11	8.071e-02	5.112e-01	-2.862e+00	2.989e+00	0.00	0.00200	0.00200	0.00	0.000999	0.00400	0.00	0.00200	0.00400	0.00400	0.00999	0.00599	0.0140	0.0280	0.0989	0.453	0.227	0.0619	0.0270	0.0150	0.00799	0.00200	0.00699	0.00799	0.000999	0.00200	0.00799	0.00200	0.00	0.00	0.00300
Var	Uniform	0.0e+00	Slope	9	0	Backward	5.836e-14	4.922e-15	5.195e-14	6.927e-14	3.740e-02	7.863e-01	-1.818e+00	2.719e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.0547	0.000977	0.000977	0.00391	0.0635	0.0469	0.0283	0.0537	0.0811	0.267	0.0742	0.111	0.0439	0.0430	0.0439	0.0127	0.0342	0.00781	0.0166	0.00586	0.00293	0.00	0.00	0.00293	0.00
Var	Uniform	0.0e+00	Slope	9	0	Roundtrip	2.516e-14	3.600e-15	1.756e-14	4.053e-14	-4.374e-01	2.044e+00	-2.711e+00	2.940e+00	0.00	0.222	0.00	0.00	0.111	0.00	0.00	0.00	0.00	0.00	0.222	0.00	0.00	0.00	0.00	0.222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.222
Var	Gaussian	0.0e+00	Sin	9	255	Forward	1.669e-15	1.110e-15	0.000e+00	1.170e-14	-6.146e-03	5.611e-01	-2.906e+00	2.802e+00	0.00196	0.00196	0.00	0.00	0.000982	0.00	0.00491	0.00491	0.0128	0.0118	0.0167	0.0216	0.0354	0.0580	0.0639	0.552	0.0521	0.0462	0.0354	0.0157	0.0226	0.0118	0.0167	0.00491	0.00295	0.00	0.00295	0.00	0.00	0.00196	0.00
Var	Gaussian	0.0e+00	Sin	9	255	Backward	1.312e-16	1.071e-17	8.238e-17	2.326e-16	-4.888e-17	1.238e+00	-3.056e+00	3.056e+00	0.00210	0.00210	0.0189	0.0262	0.0136	0.00210	0.0189	0.0451	0.0294	0.0304	0.0252	0.0765	0.0252	0.0954	0.0304	0.117	0.0304	0.0954	0.0252	0.0765	0.0252	0.0304	0.0294	0.0451	0.0189	0.00210	0.0136	0.0262	0.0189	0.00210	0.00210
Var	Gaussian	0.0e+00	Sin	9	255	Roundtrip	1.155e-16	1.604e-17	0.000e+00	2.311e-16	-1.959e-17	7.435e-01	-2.608e+00	2.608e+00	0.00	0.00	0.00196	0.00	0.00	0.00392	0.00980	0.00392	0.00588	0.0216	0.0863	0.0725	0.0510	0.0765	0.0196	0.294	0.0196	0.0765	0.0510	0.0725	0.0863	0.0216	0.00588	0.00392	0.00980	0.00392	0.00	0.00	0.00196	0.00	0.00
Var	Gaussian	0.0e+00	Cos	9	255	Forward	1.667e-15	1.106e-15	0.000e+00	1.163e-14	3.141e-02	5.612e-01	-2.845e+00	2.845e+00	0.00	0.00295	0.00	0.00	0.000982	0.00	0.00295	0.00393	0.0157	0.00982	0.0226	0.00884	0.0314	0.0501	0.0570	0.550	0.0589	0.0540	0.0413	0.0285	0.0167	0.0118	0.0138	0.00786	0.00491	0.00	0.00295	0.00	0.00	0.00295	0.00
Var	Gaussian	0.0e+00	Cos	9	255	Backward	1.311e-16	1.069e-17	8.238e-17	2.325e-16	1.856e-17	1.239e+00	-3.059e+00	3.059e+00	0.00210	0.00210	0.0189	0.0262	0.0136	0.00210	0.0189	0.0451	0.0294	0.0304	0.0252	0.0765	0.0252	0.0954	0.0304	0.117	0.0304	0.0954	0.0252	0.0765	0.0252	0.0304	0.0294	0.0451	0.0189	0.00210	0.0136	0.0262	0.0189	0.00210	0.00210
Var	Gaussian	0.0e+00	Cos	9	255	Roundtrip	1.155e-16	1.604e-17	0.000e+00	2.311e-16	-5.432e-18	7.435e-01	-2.608e+00	2.608e+00	0.00	0.00	0.00196	0.00	0.00	0.00392	0.00980	0.00392	0.00588	0.0216	0.0863	0.0725	0.0510	0.0765	0.0196	0.294	0.0196	0.0765	0.0510	0.0725	0.0863	0.0216	0.00588	0.00392	0.00980	0.00392	0.00	0.00	0.00196	0.00	0.00
Var	Uniform	0.0e+00	Sin	9	255	Forward	1.669e-15	1.110e-15	0.000e+00	1.170e-14	-6.146e-03	5.611e-01	-2.906e+00	2.802e+00	0.00196	0.00196	0.00	0.00	0.000982	0.00	0.00491	0.00491	0.0128	0.0118	0.0167	0.0216	0.0354	0.0580	0.0639	0.552	0.0521	0.0462	0.0354	0.0157	0.0226	0.0118	0.0167	0.00491	0.00295	0.00	0.00295	0.00	0.00	0.00196	0.00
Var	Uniform	0.0e+00	Sin	9	255	Backward	1.312e-16	1.071e-17	8.238e-17	2.326e-16	-4.888e-17	1.238e+00	-3.056e+00	3.056e+00	0.00210	0.00210	0.0189	0.0262	0.0136	0.00210	0.0189	0.0451	0.0294	0.0304	0.0252	0.0765	0.0252	0.0954	0.0304	0.117	0.0304	0.0954	0.0252	0.0765	0.0252	0.0304	0.0294	0.0451	0.0189	0.00210	0.0136	0.0262	0.0189	0.00210	0.00210
Var	Uniform	0.0e+00	Sin	9	255	Roundtrip	1.155e-16	1.604e-17	0.000e+00	2.311e-16	-1.959e-17	7.435e-01	-2.608e+00	2.608e+00	0.00	0.00	0.00196	0.00	0.00	0.00392	0.00980	0.00392	0.00588	0.0216	0.0863	0.0725	0.0510	0.0765	0.0196	0.294	0.0196	0.0765	0.0510	0.0725	0.0863	0.0216	0.00588	0.00392	0.00980	0.00392	0.00	0.00	0.00196	0.00	0.00
Var	Uniform	0.0e+00	Cos	9	255	Forward	1.667e-15	1.106e-15	0.000e+00	1.163e-14	3.141e-02	5.612e-01	-2.845e+00	2.845e+00	0.00	0.00295	0.00	0.00	0.000982	0.00	0.00295	0.00393	0.0157	0.00982	0.0226	0.00884	0.0314	0.0501	0.0570	0.550	0.0589	0.0540	0.0413	0.0285	0.0167	0.0118	0.0138	0.00786	0.00491	0.00	0.00295	0.00	0.00	0.00295	0.00
Var	Uniform	0.0e+00	Cos	9	255	Backward	1.311e-16	1.069e-17	8.238e-17	2.325e-16	1.856e-17	1.239e+00	-3.059e+00	3.059e+00	0.00210	0.00210	0.0189	0.0262	0.0136	0.00210	0.0189	0.0451	0.0294	0.0304	0.0252	0.0765	0.0252	0.0954	0.0304	0.117	0.0304	0.0954	0.0252	0.0765	0.0252	0.0304	0.0294	0.0451	0.0189	0.00210	0.0136	0.0262	0.0189	0.00210	0.00210
Var	Uniform	0.0e+00	Cos	9	255	Roundtrip	1.155e-16	1.604e-17	0.000e+00	2.311e-16	-5.432e-18	7.435e-01	-2.608e+00	2.608e+00	0.00	0.00	0.00196	0.00	0.00	0.00392	0.00980	0.00392	0.00588	0.0216	0.0863	0.0725	0.0510	0.0765	0.0196	0.294	0.0196	0.0765	0.0510	0.0725	0.0863	0.0216	0.00588	0.00392	0.00980	0.00392	0.00	0.00	0.00196	0.00	0.00
Var	Gaussian	1.0e-06	Slope	9	0	Forward	2.263e-05	3.805e-12	2.263e-05	2.263e-05	-2.487e-02	1.022e+00	-2.873e+00	2.676e+00	0.00	0.00294	0.00490	0.00784	0.00686	0.0137	0.0157	0.0235	0.0294	0.0451	0.0539	0.0519	0.0735	0.0646	0.0744	0.0705	0.0823	0.0862	0.0607	0.0451	0.0451	0.0392	0.0294	0.0206	0.0196	0.0167	0.00392	0.00784	0.00490	0.00	0.00
Var	Gaussian	1.0e-06	Slope	9	0	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	-2.915e-02	1.027e+00	-3.090e+00	3.084e+00	0.000978	0.000978	0.00489	0.00391	0.00587	0.0137	0.0225	0.0294	0.0294	0.0440	0.0431	0.0577	0.0744	0.0744	0.0656	0.0822	0.0753	0.0793	0.0558	0.0587	0.0362	0.0431	0.0225	0.0196	0.0205	0.0157	0.00978	0.00489	0.00196	0.00196	0.00196
Var	Gaussian	1.0e-06	Slope	9	0	Roundtrip	4.419e-08	3.716e-15	4.419e-08	4.419e-08	3.957e-02	9.903e-01	-3.001e+00	3.068e+00	0.00196	0.000978	0.00587	0.00489	0.00684	0.00880	0.0137	0.0156	0.0225	0.0362	0.0538	0.0626	0.0714	0.0518	0.0811	0.0919	0.0714	0.0665	0.0723	0.0616	0.0557	0.0411	0.0313	0.0235	0.0176	0.0127	0.00684	0.00587	0.00293	0.00	0.000978
Var	Uniform	1.0e-06	Slope	9	0	Forward	2.263e-05	3.805e-12	2.263e-05	2.263e-05	1.642e-02	1.012e+00	-2.830e+00	3.015e+00	0.00	0.00195	0.00195	0.00195	0.0107	0.00977	0.0127	0.0244	0.0391	0.0449	0.0400	0.0576	0.0596	0.0840	0.0762	0.0654	0.0693	0.0752	0.0713	0.0703	0.0381	0.0371	0.0322	0.0205	0.0176	0.0215	0.00781	0.00391	0.00195	0.000977	0.00195
Var	Uniform	1.0e-06	Slope	9	0	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	8.861e-02	1.008e+00	-1.728e+00	1.731e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00586	0.0547	0.0527	0.0518	0.0518	0.0508	0.0566	0.0615	0.0527	0.0547	0.0557	0.0674	0.0430	0.0596	0.0615	0.0791	0.0625	0.0723	0.00586	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Slope	9	0	Roundtrip	4.419e-08	3.716e-15	4.419e-08	4.419e-08	3.935e-03	1.002e+00	-2.706e+00	3.045e+00	0.00	0.000978	0.00587	0.00489	0.00685	0.0137	0.0117	0.0235	0.0342	0.0362	0.0470	0.0626	0.0675	0.0665	0.0734	0.0724	0.0724	0.0871	0.0656	0.0616	0.0470	0.0372	0.0382	0.0205	0.0186	0.0108	0.00391	0.00489	0.00196	0.00196	0.000978
Var	Gaussian	1.0e-06	Sin	9	255	Forward	2.263e-05	3.845e-12	2.263e-05	2.263e-05	-9.426e-03	1.005e+00	-3.007e+00	3.081e+00	0.00196	0.00196	0.00391	0.00196	0.0108	0.0127	0.0156	0.0225	0.0254	0.0469	0.0528	0.0499	0.0557	0.0704	0.0860	0.0782	0.0792	0.0743	0.0655	0.0723	0.0479	0.0332	0.0313	0.0137	0.0176	0.00978	0.00489	0.00587	0.00293	0.00196	0.00293
Var	Gaussian	1.0e-06	Sin	9	255	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	5.763e-03	9.859e-01	-2.690e+00	2.867e+00	0.00	0.00	0.00196	0.00393	0.00981	0.0118	0.0167	0.0177	0.0265	0.0422	0.0510	0.0500	0.0893	0.0834	0.0687	0.0658	0.0834	0.0520	0.0716	0.0658	0.0540	0.0334	0.0343	0.0285	0.00883	0.0108	0.00981	0.00393	0.00294	0.00196	0.00
Var	Gaussian	1.0e-06	Sin	9	255	Roundtrip	4.419e-08	7.510e-15	4.419e-08	4.419e-08	2.716e-02	9.733e-01	-2.985e+00	3.062e+00	0.000977	0.00488	0.00293	0.00391	0.00781	0.0107	0.0176	0.0146	0.0313	0.0264	0.0430	0.0488	0.0801	0.0654	0.0732	0.0859	0.0791	0.0762	0.0713	0.0625	0.0645	0.0391	0.0313	0.0244	0.0156	0.0117	0.00293	0.00195	0.00	0.000977	0.000977
Var	Gaussian	1.0e-06	Cos	9	255	Forward	2.263e-05	3.845e-12	2.263e-05	2.263e-05	6.756e-02	9.961e-01	-2.952e+00	2.858e+00	0.000981	0.000981	0.000981	0.00687	0.00589	0.0128	0.0108	0.0216	0.0265	0.0334	0.0491	0.0500	0.0520	0.0775	0.0903	0.0756	0.0815	0.0716	0.0726	0.0540	0.0510	0.0412	0.0324	0.0324	0.0167	0.0108	0.00981	0.00196	0.00491	0.00393	0.00
Var	Gaussian	1.0e-06	Cos	9	255	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	-3.089e-02	1.020e+00	-3.023e+00	3.092e+00	0.000978	0.000978	0.000978	0.00293	0.00782	0.0156	0.0235	0.0215	0.0352	0.0401	0.0508	0.0587	0.0655	0.0870	0.0762	0.0733	0.0772	0.0567	0.0567	0.0684	0.0440	0.0381	0.0264	0.0186	0.0186	0.0156	0.00587	0.00684	0.000978	0.00196	0.00293
Var	Gaussian	1.0e-06	Cos	9	255	Roundtrip	4.419e-08	7.510e-15	4.419e-08	4.419e-08	-1.052e-02	9.444e-01	-2.912e+00	3.029e+00	0.000977	0.00	0.00293	0.00391	0.00391	0.00684	0.0156	0.0195	0.0273	0.0439	0.0498	0.0596	0.0654	0.0840	0.0938	0.0791	0.0713	0.0801	0.0693	0.0635	0.0400	0.0332	0.0254	0.0186	0.0146	0.0107	0.00977	0.00391	0.00	0.000977	0.00195
Var	Uniform	1.0e-06	Sin	9	255	Forward	2.263e-05	3.845e-12	2.263e-05	2.263e-05	-1.681e-04	9.972e-01	-3.079e+00	3.089e+00	0.000978	0.00196	0.00293	0.00391	0.00489	0.00880	0.0127	0.0235	0.0401	0.0489	0.0430	0.0587	0.0587	0.0587	0.0831	0.0753	0.0987	0.0802	0.0606	0.0645	0.0381	0.0371	0.0254	0.0215	0.0147	0.0127	0.00978	0.000978	0.00587	0.00196	0.00196
Var	Uniform	1.0e-06	Sin	9	255	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	6.247e-02	9.994e-01	-1.730e+00	1.730e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00781	0.0557	0.0615	0.0518	0.0400	0.0566	0.0498	0.0566	0.0547	0.0566	0.0791	0.0527	0.0557	0.0693	0.0566	0.0508	0.0762	0.0605	0.00781	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Sin	9	255	Roundtrip	4.419e-08	7.510e-15	4.419e-08	4.419e-08	-1.448e-02	9.737e-01	-2.956e+00	2.957e+00	0.000978	0.000978	0.00293	0.00782	0.00587	0.00684	0.00587	0.0235	0.0332	0.0381	0.0577	0.0596	0.0694	0.0831	0.0723	0.0919	0.0860	0.0655	0.0655	0.0567	0.0450	0.0274	0.0313	0.0196	0.0117	0.00978	0.00782	0.00489	0.00587	0.00196	0.000978
Var	Uniform	1.0e-06	Cos	9	255	Forward	2.263e-05	3.845e-12	2.263e-05	2.263e-05	-5.080e-02	9.870e-01	-2.804e+00	2.718e+00	0.00	0.00196	0.00294	0.00588	0.00980	0.0137	0.0206	0.0255	0.0275	0.0441	0.0333	0.0598	0.0725	0.0853	0.0745	0.0804	0.0706	0.0843	0.0637	0.0559	0.0490	0.0314	0.0245	0.0186	0.0196	0.00980	0.00784	0.00392	0.00196	0.000980	0.00
Var	Uniform	1.0e-06	Cos	9	255	Backward	1.000e-06	0.000e+00	1.000e-06	1.000e-06	-2.911e-02	1.008e+00	-1.730e+00	1.720e+00	0.00	0.00	0.00	0.00	0.00	0.00	0.00977	0.0576	0.0625	0.0732	0.0654	0.0488	0.0479	0.0547	0.0557	0.0693	0.0498	0.0469	0.0596	0.0615	0.0586	0.0615	0.0576	0.0498	0.00977	0.00	0.00	0.00	0.00	0.00	0.00
Var	Uniform	1.0e-06	Cos	9	255	Roundtrip	4.419e-08	7.510e-15	4.419e-08	4.419e-08	3.212e-02	9.801e-01	-2.829e+00	3.076e+00	0.00	0.000978	0.000978	0.00294	0.00587	0.00881	0.0176	0.0215	0.0274	0.0372	0.0489	0.0636	0.0695	0.0773	0.0675	0.0753	0.0861	0.0753	0.0753	0.0470	0.0558	0.0382	0.0274	0.0137	0.0215	0.0127	0.00881	0.00685	0.00294	0.000978	0.00196
Var	Gaussian	1.0e-05	Slope	9	0	Forward	2.263e-04	0.000e+00	2.263e-04	2.263e-04	1.439e-02	1.018e+00	-2.790e+00	2.948e+00	0.00	0.00294	0.00391	0.00783	0.00587	0.0127	0.0147	0.0235	0.0274	0.0450	0.0421	0.0714	0.0499	0.0714	0.0695	0.0802	0.0705	0.0802	0.0685	0.0450	0.0568	0.0519	0.0264	0.0284	0.0147	0.0108	0.00783	0.00489	0.00294	0.00196	0.000978
